msa_name,trend_coef_Jobs,average_value_Jobs,pct_coef_Jobs,average_pct_Jobs,normalized_trend_coef_Jobs,normalized_pct_coef_Jobs,normalized_average_pct_Jobs,Jobs_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Chambersburg, PA",0.20931643077269912,9.090909090909092,-3.636247089421791e-08,0.0002685815588864291,0.042314273834452486,0.397133980741803,0.3052603113850557,0.3052603113850557,0.3052603113850557,2902.0,0.0158,60800.0,1168.9074074074074,266056.2351740613,0.004393459926404942
"Odessa, TX",1.5557047475679129,12.727272727272727,2.098966356370585e-06,0.00026555478223144345,0.0473371713372934,0.8959314966458899,0.30472986535143953,0.30472986535143953,0.30472986535143953,5602.0,0.018,81700.0,1470.059208173691,223667.44879675144,0.006572521911802851
"Cheyenne, WY",0.3384578793871109,10.0,5.0760911526625e-07,0.00025204859762701216,0.04279605479739384,0.5242018460910491,0.3023628912171219,0.3023628912171219,0.3023628912171219,3703.0,0.0061,48400.0,1215.563607085346,365230.955252484,0.003328205316674287
"Fond du Lac, WI",-0.1575405088377339,2.727272727272727,3.1913868241920796e-07,0.0002484629481998477,0.04094566064694711,0.4801765032374659,0.30173450209781094,0.30173450209781094,0.30173450209781094,2711.0,0.0185,47900.0,950.822222222222,253244.9182647071,0.0037545559797901424
"Evansville, IN",-0.5224943425666628,20.90909090909091,1.6376537548306032e-07,0.00024601402567868083,0.039584147272816964,0.44388241187879435,0.3013053256549946,0.3013053256549946,0.3013053256549946,4451.0,0.0085,160000.0,900.2708333333334,205178.65358288185,0.004387741208028101
"Urban Honolulu, HI",-11.13303007185007,-1.8181818181818181,7.457282409689481e-07,0.0002246094544875646,0.0,0.579824767897382,0.29755415033425214,0.29755415033425214,0.29755415033425214,1154.0,0.0028,463200.0,2696.7146143172727,1078145.286280673,0.0025012534475944816
"Gettysburg, PA",-0.4486499873465499,-7.2727272727272725,2.035010225186755e-07,0.00022091857269559018,0.039859634383635684,0.45316437434805695,0.29690731912393675,0.29690731912393675,0.29690731912393675,2902.0,0.0158,33800.0,1291.8055555555557,299451.726415218,0.004313902514505278
"Midland, MI",-0.19152671646366537,1.8181818181818181,9.44454191151377e-07,0.0002159358824857869,0.04081887015471997,0.6262457261268671,0.2960340970267019,0.2960340970267019,0.2960340970267019,3564.0,0.0154,38300.0,1806.0,210523.83318482083,0.00857860116205701
"Columbus, GA",0.0038051146374290233,18.181818181818183,4.4132746872466185e-07,0.00021589956449674148,0.04154758396961581,0.508718928320803,0.29602773225802753,0.29602773225802753,0.29602773225802753,4006.0,0.0092,123100.0,1192.5911595079654,187245.19062505275,0.0063691417415150465
"Milwaukee, WI",-5.652360193118466,96.36363636363636,-6.037576412365188e-08,0.0002076216619143438,0.020446436369340182,0.39152464748194127,0.29457702046392775,0.29457702046392775,0.29457702046392775,2711.0,0.0185,858600.0,1359.7982941293965,349900.51279692,0.0038862426444016517
"Huntington, WV",-0.5933907921380848,10.0,8.796736798437342e-07,0.0001873344883729639,0.03931965775291366,0.6111134627926815,0.2910216703456489,0.2910216703456489,0.2910216703456489,3271.0,0.0058,137000.0,944.482804232804,139670.47560215738,0.006762222296164468
"Anchorage, AK",-2.045977166613247,10.0,1.249784926683249e-06,0.00016618251708934868,0.033900572945063406,0.6975687984648865,0.28731476344451545,0.28731476344451545,0.28731476344451545,2779.0,0.0119,182300.0,1579.0031274281273,389513.3112940332,0.004053784765872045
"Lima, OH",-0.49765030543546124,-0.9090909090909091,9.798842654743192e-09,0.00015885520057655554,0.039676831567912324,0.4079169328731546,0.2860306429347121,0.2860306429347121,0.2860306429347121,3265.0,0.0156,52000.0,,169512.17931649092,
"Wausau, WI",-0.17656700219471938,6.363636363636363,-9.571832385808301e-09,0.00014913953384970097,0.04087467954530022,0.4033920819610875,0.2843279613474509,0.2843279613474509,0.2843279613474509,2711.0,0.0185,71600.0,922.8611111111112,228222.92078253813,0.004043682851603052
"Lewiston, ME",-0.5031332966903537,1.8181818181818181,-1.5315307306411036e-07,0.0001193120115129943,0.03965637647131148,0.3698525327983006,0.27910065430778513,0.27910065430778513,0.27910065430778513,2510.0,0.0136,50100.0,1280.5555555555557,312968.45594858075,0.0040916441616274096
"Texarkana, TX",-0.501358289067994,0.9090909090909091,7.509703368274924e-08,0.00011367635197446364,0.03966299839549387,0.4231701224812022,0.2781129985968491,0.2781129985968491,0.2781129985968491,5602.0,0.018,59600.0,1119.8888888888887,170624.51313262348,0.006563470091887784
"Kankakee, IL",-0.6081963248720227,0.9090909090909091,-5.911056163726356e-07,0.00011259708587123148,0.03926442355898175,0.26754995630661,0.2779238559910566,0.2779238559910566,0.2779238559910566,4390.0,0.0227,43000.0,1240.0,195778.20053541625,0.0063336980144307956
"Macon, GA",-0.7524159950134949,4.545454545454546,-1.753188811570221e-07,0.00011020137126658987,0.03872639109689205,0.36467475883038514,0.27750400429581673,0.27750400429581673,0.27750400429581673,4006.0,0.0092,100900.0,1196.0358620689656,181906.8083930796,0.006574992286624425
"Canton, OH",-1.8657053836848625,-5.454545454545454,2.5917923960345477e-07,0.00010501780873602075,0.03457310305915336,0.46617040696338513,0.27659557909707855,0.27659557909707855,0.27659557909707855,3265.0,0.0156,171300.0,1033.415628815629,192450.4460726209,0.005369775180597248
"Utica, NY",-2.203896006820025,-10.0,1.7828296001904585e-07,8.732021763342323e-05,0.03331143373594264,0.4472736156180109,0.27349405623133627,0.27349405623133627,0.27349405623133627,3276.0,0.0172,124100.0,1312.2916666666667,193633.25205989924,0.00677720201828102
"Sumter, SC",-0.31857154040088276,0.0,-9.914467286539462e-08,6.862299852150084e-05,0.04034491095517637,0.3824685081521202,0.2702173474258701,0.2702173474258701,0.2702173474258701,4319.0,0.0057,38800.0,1337.1333333333332,182519.3231596308,0.007325982313466508
"Saginaw, MI",-2.585925556148467,-32.72727272727273,2.508252964685891e-07,5.247515968697103e-05,0.03188621692040997,0.4642189856972692,0.26738742039866786,0.26738742039866786,0.26738742039866786,3564.0,0.0154,83600.0,888.8994708994709,153443.70301917347,0.0057930006472041344
"Goldsboro, NC",-0.4126080672101791,0.0,4.663517061126863e-07,4.703014534615373e-05,0.03999409401047015,0.5145644108934001,0.26643317547434814,0.26643317547434814,0.26643317547434814,4375.0,0.0084,41800.0,1274.738888888889,171547.34387636455,0.0074308284820055436
"Beckley, WV",-0.31572324313742806,-3.6363636363636362,1.2726358276041096e-06,3.973125526820094e-05,0.040355536942518574,0.7029066052091975,0.2651540367294154,0.2651540367294154,0.2651540367294154,3271.0,0.0058,45100.0,1050.0,128792.14505620576,0.008152671108488588
"Cedar Rapids, IA",-1.1649287007761633,-9.090909090909092,1.7731059923180904e-07,2.2262386074814707e-05,0.037187452431264416,0.4470464791044007,0.26209259763706366,0.26209259763706366,0.26209259763706366,4388.0,0.0157,142900.0,1057.1463032581453,229278.97755487016,0.004610742400075267
"Fairbanks, AK",-0.5269267829928651,-3.6363636363636362,1.0513082298450247e-06,2.1243912071188353e-05,0.03956761140892796,0.6512060640308808,0.261914108915514,0.261914108915514,0.261914108915514,2779.0,0.0119,38100.0,1760.1851851851852,295892.3515372014,0.005948734991089772
"Bay City, MI",-0.6689842486604323,-10.909090909090908,9.97692468458853e-07,1.7093030930171903e-05,0.0390376453652089,0.6386818062906877,0.26118666229878484,0.26118666229878484,0.26118666229878484,3564.0,0.0154,35300.0,1127.1357142857144,160261.76490144726,0.007033091860549801
"Watertown, NY",-0.9265184638549774,-6.363636363636363,6.590705320612309e-07,1.7009625611965416e-05,0.03807687650658138,0.5595821479387144,0.26117204542239514,0.26117204542239514,0.26117204542239514,3276.0,0.0172,41500.0,1384.3257575757575,198179.48582581105,0.00698521217676639
"Ithaca, NY",-1.182959658843578,-10.0,-7.844932468214629e-08,1.5141315535264917e-05,0.03712018531885645,0.38730279321996014,0.26084462196744074,0.26084462196744074,0.26084462196744074,3276.0,0.0172,61800.0,1820.97577294686,320712.71272063704,0.005677903309473909
"Springfield, OH",-0.3069592978382988,-7.2727272727272725,9.807968084777535e-07,2.4071575212225583e-06,0.040388232115529894,0.6347351011647481,0.25861294636664495,0.25861294636664495,0.25861294636664495,3265.0,0.0156,50600.0,1057.2222222222224,179621.13249523763,0.005885845432191855
"Muncie, IN",-1.491148002764053,-9.090909090909092,3.993053689549277e-07,-8.068152914524946e-06,0.03597044386331002,0.4989028668736928,0.25677713635985533,0.25677713635985533,0.25677713635985533,4451.0,0.0085,49600.0,965.8321031746032,147198.9386821896,0.006561406704567935
"New Orleans, LA",-9.243991198305089,-123.63636363636364,2.4160593262401364e-07,-1.1021684168965873e-05,0.007047334355428524,0.46206540835350207,0.2562595266655626,0.2562595266655626,0.2562595266655626,5277.0,0.0055,560900.0,1644.7002098823168,239888.8079008569,0.006856093972345935
"Duluth, MN",-2.0757307699285334,-17.272727272727273,1.7925704148736364e-07,-1.119258103212067e-05,0.03378957279902188,0.4475011540703941,0.25622957679692315,0.25622957679692315,0.25622957679692315,4308.0,0.0112,132300.0,1387.859829059829,229701.5786680685,0.0060420125847953495
"St. Joseph, MO",-1.098306156984767,-4.545454545454546,-4.2501309716319386e-08,-2.8491235233563116e-05,0.03743599752384161,0.39569999197346795,0.2531979680745096,0.2531979680745096,0.2531979680745096,4956.0,0.0097,61000.0,826.25,179190.36621044812,0.004611017977549195
"Davenport, IA",-1.7160681428250437,-22.727272727272727,2.422959787151394e-07,-3.218223653207856e-05,0.035131346557014234,0.4622265981766891,0.25255111592053764,0.25255111592053764,0.25255111592053764,4388.0,0.0157,182600.0,980.7890882261572,173491.16282652438,0.005653250991273016
"Binghamton, NY",-2.549416313602129,-23.636363636363637,6.10199677620625e-07,-3.9656340419094966e-05,0.03202241996148591,0.5481662664670494,0.25124127075731023,0.25124127075731023,0.25124127075731023,3276.0,0.0172,100500.0,1180.6902356902356,170099.76514663963,0.006941163232485277
"Erie, PA",-2.5934423881845117,-38.18181818181818,8.042691081273439e-07,-6.189409171059135e-05,0.03185817428487003,0.5934994950610115,0.24734407968122402,0.24734407968122402,0.24734407968122402,2902.0,0.0158,126000.0,1033.2619047619048,188407.38828806125,0.005484189946851353
"Mansfield, OH",-1.0584765346556415,-15.454545454545455,5.066996443931435e-07,-7.012512183690185e-05,0.03758458772478175,0.5239894002108172,0.24590158233809023,0.24590158233809023,0.24590158233809023,3265.0,0.0156,51100.0,964.3444444444444,170947.73438753176,0.005641165400053292
"Bismarck, ND",-0.5114988084485382,-10.0,3.732538078487857e-07,-7.377020729352605e-05,0.03962516771259306,0.4928174088406028,0.24526277698736398,0.24526277698736398,0.24526277698736398,4682.0,0.0098,73600.0,1068.8333333333333,339839.9488561074,0.0031451079748893527
"Battle Creek, MI",-1.5361333897963234,-21.818181818181817,5.460487755667917e-07,-9.26112916416573e-05,0.03580261933202876,0.5331810753438415,0.24196085563646721,0.24196085563646721,0.24196085563646721,3564.0,0.0154,56300.0,1128.253246753247,169614.24260554393,0.006651877987493777
"Beaumont, TX",-2.4731510977050566,-28.181818181818183,1.0237933415366273e-06,-9.413543622681451e-05,0.032306938445272854,0.644778783247065,0.24169374757333265,0.24169374757333265,0.24169374757333265,5602.0,0.018,164400.0,1164.3509803921568,162979.7853248611,0.007144143539465968
"Longview, TX",0.15716341615886006,-18.181818181818183,1.5260808531831874e-06,-0.0001212902576102424,0.042119709425654725,0.7621095474272461,0.23693483439991847,0.23693483439991847,0.23693483439991847,5602.0,0.018,100900.0,1183.963745819398,210983.2182057448,0.005611648906904199
"Glens Falls, NY",-1.5372158811358234,-19.09090909090909,4.954423068083709e-07,-0.000141087233979525,0.035798580940594286,0.5213597668020036,0.23346539189071297,0.23346539189071297,0.23346539189071297,3276.0,0.0172,53200.0,,276801.26670733374,
"Springfield, IL",-1.5358864480631607,-28.181818181818183,1.2380857345055967e-07,-0.00014839068141233995,0.035803540584092054,0.434548789186681,0.23218545446418393,0.23218545446418393,0.23218545446418393,4390.0,0.0227,107100.0,1001.1403508771932,174077.48637010014,0.005751119066303056
"Terre Haute, IN",-1.1323503883973727,-17.272727272727273,4.2145253069896997e-07,-0.00015986647620981848,0.03730899056543637,0.5040762851881004,0.23017430844094225,0.23017430844094225,0.23017430844094225,4451.0,0.0085,67500.0,880.1986531986532,149047.08019075752,0.005905507521999983
"Rocky Mount, NC",-0.7177249195941526,-12.727272727272727,3.28118094669781e-07,-0.00017656065491024458,0.038855811200974234,0.48227402960796023,0.22724863473405232,0.22724863473405232,0.22724863473405232,4375.0,0.0084,55200.0,1273.3095238095236,192166.75464950016,0.006626065607091916
"Rockford, IL",-3.1227563748728624,-42.72727272727273,2.3021020487599456e-07,-0.00018506897001025632,0.02988349144724402,0.4594034479940233,0.2257575428855265,0.2257575428855265,0.2257575428855265,4390.0,0.0227,145600.0,1200.6493650793652,185723.92999093205,0.006464699326241841
"Monroe, LA",-0.9404266009519494,-20.90909090909091,-1.8055839121088387e-08,-0.00019694852759690335,0.03802499017763592,0.4014102787697299,0.22367563697662118,0.22367563697662118,0.22367563697662118,5277.0,0.0055,76700.0,935.2554112554112,148761.8459424218,0.0062869306664653886
"Waterloo, IA",-1.1455297509806546,-29.09090909090909,3.3347368819264173e-07,-0.00023695612432746981,0.03725982303584418,0.4835250578858,0.2166642603805694,0.2166642603805694,0.2166642603805694,4388.0,0.0157,88500.0,1045.3760683760684,191439.20902311907,0.005460616316325377
"Pittsfield, MA",-1.3598667522722379,-18.181818181818183,8.463654175660113e-07,-0.0002503784866256666,0.036460207668476394,0.6033328913551239,0.2143119762002651,0.2143119762002651,0.2143119762002651,2746.0,0.0123,40200.0,1559.375,353311.6825269598,0.004413595918615033
"Parkersburg, WV",-0.646006245183506,-17.272727272727273,1.5344456194654563e-06,-0.00027459656889528613,0.03912336815026637,0.7640634969030551,0.21006772987949732,0.21006772987949732,0.21006772987949732,3271.0,0.0058,39000.0,942.6333333333332,158742.2950327996,0.005938135977803299
"Gadsden, AL",-1.4851233853845724,-15.454545454545455,-1.2192199218707487e-07,-0.0002767732994746237,0.03599291957497023,0.3771478895422168,0.20968625538247465,0.20968625538247465,0.20968625538247465,5144.0,0.0041,35000.0,850.0,167461.85545703993,0.005075782766649543
"Alexandria, LA",-0.7456056764592289,-20.90909090909091,4.29140881382403e-07,-0.0002851561900863119,0.03875179798109704,0.5058722288260684,0.20821714431744667,0.20821714431744667,0.20821714431744667,5277.0,0.0055,61500.0,922.809523809524,149136.78428190088,0.006187672131009703
"Grand Forks, ND",-1.6532411049744717,-22.727272727272727,8.072951506817624e-07,-0.00028755921161295026,0.03536573196246821,0.5942063569222347,0.20779601207585896,0.20779601207585896,0.20779601207585896,4682.0,0.0098,54600.0,1046.3357142857142,245569.45581567465,0.0042608544731682655
"Charleston, WV",-2.078416303303659,-44.54545454545455,1.2495304465683087e-06,-0.00029283337145835035,0.03377955402604573,0.6975093537332093,0.20687170959518478,0.20687170959518478,0.20687170959518478,3271.0,0.0058,110600.0,972.8205128205128,137745.03865476404,0.007062472248156482
"Peoria, IL",-2.6333443500195606,-68.18181818181819,8.77186767283161e-07,-0.0003141296495355429,0.03170931421087831,0.6105325378355294,0.20313951276519224,0.20313951276519224,0.20313951276519224,4390.0,0.0227,170600.0,1136.6851851851852,144139.25371855946,0.00788602102384012
"Lake Charles, LA",-6.105003823746308,-53.63636363636363,-1.7364744608814736e-06,-0.00033816133786014336,0.018757783449824955,0.0,0.1989279321941958,0.1989279321941958,0.1989279321941958,5277.0,0.0055,95800.0,1074.4429169792447,184298.16875649523,0.005829916402473088
"Shreveport, LA",-2.973206267018712,-77.27272727272727,5.495024117237724e-07,-0.00034124438726728604,0.030441409882750212,0.5339878200072128,0.19838762429709095,0.19838762429709095,0.19838762429709095,5277.0,0.0055,176700.0,1219.968464882178,166767.60551131528,0.0073153803530470575
"Youngstown, OH",-6.768807250771014,-125.45454545454545,8.589350374283816e-07,-0.00036499001303021264,0.01628136818805559,0.606269064502395,0.19422617651371063,0.19422617651371063,0.19422617651371063,3265.0,0.0156,212400.0,980.7086343309252,149205.60255294983,0.006572867355854771
"Elmira, NY",-1.1712262900779482,-21.818181818181817,7.777504419476483e-07,-0.0003925100609319024,0.037163958358133166,0.5873049246292221,0.18940325697971339,0.18940325697971339,0.18940325697971339,3276.0,0.0172,35700.0,965.0,144932.28961428185,0.0066582816194253195
"Wheeling, WV",-2.256628781520112,-36.36363636363637,6.020552851156998e-07,-0.00043182469389802273,0.03311470644779341,0.5462637947268031,0.18251332306747664,0.18251332306747664,0.18251332306747664,3271.0,0.0058,62500.0,868.2777777777778,133470.87061826096,0.006505372848440711
"Lawton, OK",-0.939907023512386,-23.636363636363637,4.378965979162737e-07,-0.00044351283673611417,0.03802692853686792,0.5079175014797651,0.1804649628098435,0.1804649628098435,0.1804649628098435,8426.0,0.009,43800.0,1080.8023643023644,136056.41492243714,0.007943781003773374
"Williamsport, PA",-1.3285457104159235,-33.63636363636363,1.2935426600502874e-06,-0.0004548785387764497,0.03657705537204302,0.7077902914857201,0.17847311066686233,0.17847311066686233,0.17847311066686233,2902.0,0.0158,52600.0,962.6388888888888,216887.22542910677,0.0044384305575597095
"Danville, IL",-0.6170622674588585,-17.272727272727273,1.2417629734565516e-06,-0.0005453408015995194,0.039231347870248984,0.6956949276628419,0.1626194967481095,0.1626194967481095,0.1626194967481095,4390.0,0.0227,26900.0,669.3055555555555,84945.47204056123,0.007879237580032094
"Kokomo, IN",-1.7811457214542106,-26.363636363636363,-4.6261631927080166e-07,-0.0005836144249677529,0.03488856518175287,0.2975641355732065,0.15591200094581575,0.15591200094581575,0.15591200094581575,4451.0,0.0085,37100.0,869.9603174603175,164323.78005078144,0.00529418394094556
"Pine Bluff, AR",-0.8228558279971336,-20.0,-3.5070919710242884e-08,-0.0005870085296324096,0.038463605051602956,0.39743567784531425,0.15531718026286925,0.15531718026286925,0.15531718026286925,6099.0,0.0062,31200.0,,98758.47946076588,
"Weirton, WV",-0.7361693701358626,-30.0,9.941680368106798e-07,-0.0006008767752150232,0.03878700149473158,0.6378585243077743,0.15288675453244924,0.15288675453244924,0.15288675453244924,3271.0,0.0058,39700.0,783.0,122268.96129169116,0.006403914711698865
"Lafayette, LA",-2.305627967092296,-153.63636363636363,1.6925478904572281e-06,-0.0006512130985716457,0.03293190785708847,0.8009950547139922,0.1440652569081174,0.1440652569081174,0.1440652569081174,5277.0,0.0055,204800.0,1253.3952336037223,196660.56686375872,0.006373393779913396
"Johnstown, PA",-2.2422541360095702,-47.27272727272727,9.141207198784595e-07,-0.0006626361218659389,0.03316833315424834,0.6191600445557247,0.14206335915052049,0.14206335915052049,0.14206335915052049,2902.0,0.0158,51800.0,733.0555555555555,101391.11025759236,0.007229978581881275
"Decatur, IL",-1.7917217112117803,-38.18181818181818,-1.3943177578209808e-07,-0.0007010228172238902,0.034849109913253656,0.3730577295398329,0.13533604735408658,0.13533604735408658,0.13533604735408658,4390.0,0.0227,47400.0,905.376984126984,106594.09589724774,0.008493687914945399
"Casper, WY",-0.48240963854040164,-33.63636363636363,2.4277742457421245e-06,-0.0007312993054443541,0.0397336890931403,0.9727386639233873,0.13003005853528274,0.13003005853528274,0.13003005853528274,3703.0,0.0061,40200.0,1269.8333333333333,286328.4202001842,0.0044348840134190645
"Farmington, NM",-1.8146525382888061,-49.09090909090909,1.703901585257308e-06,-0.0008867099015549405,0.03476356312661974,0.8036471964779693,0.10279417571816461,0.10279417571816461,0.10279417571816461,4529.0,0.008,46600.0,1237.5,236105.7780932661,0.005241294855186326
"Victoria, TX",-1.1718260638582274,-41.81818181818182,1.4379797471104844e-06,-0.0009286855906956932,0.0371617208147843,0.741529760231774,0.09543788870031022,0.09543788870031022,0.09543788870031022,5602.0,0.018,40300.0,1011.3777777777776,216573.67413823985,0.004669901740375938
"Enid, OK",-1.1146466922728535,-33.63636363636363,6.466662342734671e-07,-0.0012562189158052133,0.037375036779552784,0.5566845928436538,0.03803730286743549,0.03803730286743549,0.03803730286743549,8426.0,0.009,24000.0,964.2857142857144,128027.99744353296,0.007531834704444353
"Houma, LA",-3.4599825007549967,-147.27272727272728,2.5444787499508803e-06,-0.001473263465187386,0.02862542032136116,1.0,0.0,0.0,0.0,5277.0,0.0055,85200.0,1227.7727272727273,181390.55218501747,0.006768669660481573
