msa_name,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Scottsbluff, NE",19.794554060330317,591.7677427568842,1.434146535053995e-06,0.004097688215478311,0.10014449271016955,0.5573783729893226,0.4942588923729976,0.4942588923729976,0.4942588923729976,7365.0,0.0173,,,180295.3254645022,
"Celina, OH",31.12182329572426,785.8367429523807,2.8005146708020404e-06,0.004096148755648389,0.13587352303184275,0.6968927883445599,0.4941442020225613,0.4941442020225613,0.4941442020225613,3265.0,0.0156,,,239889.39440452293,
"Urban Honolulu, HI",132.2350229844503,3516.0018443075323,-1.7735765660318231e-07,0.004081049584972299,0.4548097558099496,0.3928340900399262,0.49301930798994154,0.49301930798994154,0.49301930798994154,1154.0,0.0028,463200.0,2696.7146143172727,1078145.286280673,0.0025012534475944816
"Rochelle, IL",27.975034535471575,645.3686239243501,2.5281535033953854e-06,0.004075165881364253,0.12594776699174998,0.6690830729083854,0.49258096980433025,0.49258096980433025,0.49258096980433025,4390.0,0.0227,,,198924.299056443,
"Ozark, AL",18.064062630185862,504.6293336554894,1.8372367791089673e-06,0.004069494112381051,0.09468609144026484,0.5985363144425908,0.4921584208299217,0.4921584208299217,0.4921584208299217,5144.0,0.0041,,1135.6944444444443,154753.87620527096,0.007338714042535642
"Russellville, AR",20.50264791864863,586.6675128252623,-1.3201095225640702e-08,0.004067721921587222,0.1023779972211591,0.4095954635586197,0.49202639193301023,0.49202639193301023,0.49202639193301023,6099.0,0.0062,,923.3333333333334,179771.2548250119,0.005136156691080004
"Ponca City, OK",12.969738444661381,323.1251526984609,6.998397147745048e-07,0.004037297948518962,0.0786173232746508,0.48240122441393507,0.48975979421799387,0.48975979421799387,0.48975979421799387,8426.0,0.009,,600.0,99950.9919463829,0.006002941924997206
"Nacogdoches, TX",25.664605634206612,662.2272161942111,1.0273563226824774e-06,0.004036107500528924,0.11866009839714937,0.515842642488571,0.48967110538409253,0.48967110538409253,0.48967110538409253,5602.0,0.018,,854.4166666666667,204387.3376414832,0.004180379648397804
"Searcy, AR",20.447613486044347,607.6982861872501,1.8091129608751896e-06,0.004028768354425915,0.1022044049042121,0.5956647032305112,0.48912433617186873,0.48912433617186873,0.48912433617186873,6099.0,0.0062,,1109.375,187789.7571594766,0.0059075373267450685
"Moultrie, GA",15.960430337353808,415.6201633099204,9.858989760421738e-07,0.004024125483247751,0.08805071088963794,0.5116095977275155,0.4887784404803386,0.4887784404803386,0.4887784404803386,4006.0,0.0092,,,128925.2879711211,
"Vernal, UT",37.56596289107235,1046.8074347343643,4.974821294150231e-06,0.004015817199245805,0.15619994542143817,0.9189025889415052,0.48815947012126465,0.48815947012126465,0.48815947012126465,2876.0,0.0063,,1300.0,326437.08884337166,0.003982390618070226
"Corning, NY",19.292991993848002,490.6634212608465,1.3088758686699952e-06,0.003996673400191485,0.09856244094560544,0.5445874835324658,0.4867332497161945,0.4867332497161945,0.4867332497161945,3276.0,0.0172,,1178.3333333333333,152687.52871796905,0.0077172860365684924
"Ogdensburg, NY",15.318570636386637,412.5700148053995,1.682064888860176e-06,0.003991906624150146,0.08602612541881165,0.5826923299546365,0.4863781230646211,0.4863781230646211,0.4863781230646211,3276.0,0.0172,,,128761.93555442618,
"Effingham, IL",23.6862572170001,629.1408067247157,3.833325958004133e-07,0.003982204056845128,0.11241989441538648,0.45008394146202674,0.4856552780622932,0.4856552780622932,0.4856552780622932,4390.0,0.0227,,,196316.09823018525,
"Tuscaloosa, AL",26.802790508301452,687.5934239111532,8.568912108601737e-07,0.00398025553969788,0.1222502171656815,0.49843712797740763,0.48551011278411893,0.48551011278411893,0.48551011278411893,5144.0,0.0041,115900.0,1548.7823354806114,214363.9261374904,0.007225013850918374
"Parkersburg, WV",17.865664033897808,504.36473523300504,1.1118642523736898e-06,0.0039376813108089785,0.09406029281967553,0.5244714110431715,0.4823383163293408,0.4823383163293408,0.4823383163293408,3271.0,0.0058,39000.0,942.6333333333332,158742.2950327996,0.005938135977803299
"Cedar Rapids, IA",26.100123536874186,728.8980962590138,1.0868346846514335e-06,0.003934391695104258,0.12003383040851706,0.5219157414428606,0.48209323869195037,0.48209323869195037,0.48209323869195037,4388.0,0.0157,142900.0,1057.1463032581453,229278.97755487016,0.004610742400075267
"Riverton, WY",34.621830208095155,981.4497754580196,2.9493304069071357e-06,0.003923415786761451,0.14691341715808282,0.712087771215699,0.48127552929172773,0.48127552929172773,0.48127552929172773,3703.0,0.0061,,912.0,310202.7172088245,0.0029400129315632433
"Brookhaven, MS",19.804019461747682,539.9954617549431,-2.910178083113721e-06,0.003919289028191002,0.10017434894535032,0.1137966665956685,0.4809680841883147,0.4809680841883147,0.4809680841883147,4700.0,0.0081,,,171452.5972913636,
"Portsmouth, OH",13.875301149027257,388.5050463790675,1.650814049654336e-06,0.003905376213913201,0.08147369374224475,0.579501431069413,0.4799315741644346,0.4799315741644346,0.4799315741644346,3265.0,0.0156,,,123411.92367341116,
"Texarkana, TX",21.478081844492696,536.6930502020653,3.619061938888564e-07,0.00388988349751292,0.10545475893565713,0.4478961767903773,0.4787773608237415,0.4787773608237415,0.4787773608237415,5602.0,0.018,59600.0,1119.8888888888887,170624.51313262348,0.006563470091887784
"Gaffney, SC",23.171072753779775,518.8102632569501,-8.729649034869441e-07,0.00388729981452419,0.11079487421633107,0.3218084009691518,0.4785848754456667,0.4785848754456667,0.4785848754456667,4319.0,0.0057,,945.3333333333334,165408.41344486634,0.0057151466098091215
"Corpus Christi, TX",24.249618350254817,676.7922264480169,-9.770514402424024e-07,0.0038705215467179743,0.1141968758390482,0.3111805387248094,0.47733488802994756,0.47733488802994756,0.47733488802994756,5602.0,0.018,200000.0,1385.457214082214,215795.47653602136,0.006420232881252951
"Silver City, NM",24.844400796761587,596.9647952758727,1.2606254782070067e-06,0.0038609622459620943,0.11607296791600148,0.5396608280872841,0.4766227164407268,0.4766227164407268,0.4766227164407268,4529.0,0.008,,,191600.81449332196,
"Fairmont, WV",18.423633645906495,494.2811901727884,-1.518952923113058e-07,0.003859215422832163,0.09582026804157086,0.3954339507764315,0.47649257744454915,0.47649257744454915,0.47649257744454915,3271.0,0.0058,,,158269.97103714195,
"Clinton, IA",18.261988881025125,500.3611693726402,4.7138347731414413e-07,0.0038318425477141876,0.09531040016558359,0.4590744667344681,0.4744532877023241,0.4744532877023241,0.4744532877023241,4388.0,0.0157,,,160878.82601756376,
"Pierre, SD",32.63075023000339,844.2283047238831,6.1602070658684e-07,0.003819601151293821,0.14063305466013581,0.47384279889374686,0.47354129895276925,0.47354129895276925,0.47354129895276925,5353.0,0.0131,,,272208.7435476356,
"Martinsville, VA",13.59840658737901,373.7834393279454,2.927003748352134e-06,0.0037975484119339292,0.08060029928295852,0.7098080849191273,0.471898361374208,0.471898361374208,0.471898361374208,3430.0,0.0082,,1055.0,121530.664140619,0.00868093667931655
"McPherson, KS",22.82071206747893,626.4712962111147,5.633617443271379e-07,0.0037967148452115198,0.10968974928955257,0.4684660017183256,0.4718362603322405,0.4718362603322405,0.4718362603322405,6798.0,0.0141,,1000.0,202750.66001106397,0.004932166435095356
"Oil City, PA",14.696938573366166,375.3370050372976,1.1550303771917944e-06,0.003790627505868063,0.0840653429595069,0.528878932346976,0.47138275120588635,0.47138275120588635,0.47138275120588635,2902.0,0.0158,,1122.5,122165.66744719008,0.009188342547100933
"Duncan, OK",13.083140479208836,393.38641271424564,3.5694520082435667e-06,0.003778499024815475,0.07897502155538251,0.775405921277974,0.4704791746947339,0.4704791746947339,0.4704791746947339,8426.0,0.009,,,128364.02178237824,
"Marietta, OH",20.85785881389253,554.1097596024476,-3.5729443496306363e-07,0.00377569111877691,0.10349842091578638,0.3744614613339441,0.4702699846130601,0.4702699846130601,0.4702699846130601,3265.0,0.0156,,,180352.5816621605,
"Clarksburg, WV",15.67762523453913,461.92059379020185,-4.2487238461045144e-07,0.0037645472709907568,0.08715867311039838,0.3675613456994417,0.46943976365960616,0.46943976365960616,0.46943976365960616,3271.0,0.0058,,924.4444444444443,150720.22798583785,0.006133512779262171
"Elmira, NY",16.638188901478756,444.2954617180752,1.6213189064666612e-06,0.003763501851485198,0.09018853032212111,0.5764897993209935,0.4693618795036737,0.4693618795036737,0.4693618795036737,3276.0,0.0172,35700.0,965.0,144932.28961428185,0.0066582816194253195
"Dothan, AL",19.359687628541113,536.6044571741434,1.0959244174396115e-06,0.003736105804237752,0.09877281560032164,0.5228438579017414,0.46732086342887563,0.46732086342887563,0.46732086342887563,5144.0,0.0041,63900.0,1378.611111111111,176062.24152231155,0.007830248548416931
"Iowa City, IA",32.54876843700319,962.5632081673394,6.45762525428941e-07,0.0037335408634459164,0.14037446365227166,0.476879617712041,0.4671297743516903,0.4671297743516903,0.4671297743516903,4388.0,0.0157,103300.0,1187.3054847708663,315654.1687330074,0.003761412337865037
"Pontiac, IL",14.915784321206063,422.84884897181905,2.1099616378045295e-06,0.003724392215870899,0.08475563699223888,0.6263831649496252,0.46644819658265596,0.46644819658265596,0.46644819658265596,4390.0,0.0227,,,139347.20166318186,
"Andrews, TX",26.318864394825617,660.6235492123899,-1.9703532077191488e-06,0.0037220834471877644,0.12072379359239858,0.20975844629217671,0.46627619242626406,0.46627619242626406,0.46627619242626406,5602.0,0.018,,,217787.0737767402,
"Meadville, PA",20.11154872009211,437.6359283272762,-2.6367053831692804e-07,0.0037104774892177065,0.10114437287325843,0.3840210250138405,0.4654115440860724,0.4654115440860724,0.4654115440860724,2902.0,0.0158,,743.75,145005.27334926618,0.005129123809232582
"Aberdeen, SD",25.85056966273422,656.1992350098284,1.1128175015457575e-06,0.003702488913528078,0.11924667529189133,0.5245687435244037,0.4648163921194399,0.4648163921194399,0.4648163921194399,5353.0,0.0131,,,216828.0373530557,
"Fort Leonard Wood, MO",23.186068889320637,622.953208711739,4.04650704109603e-06,0.003686692036610635,0.11084217576539052,0.8241161131065091,0.46363951870303444,0.46363951870303444,0.46363951870303444,4956.0,0.0097,,912.4173789173788,207078.31795360244,0.004406146369808805
"Fargo, ND",28.149460042667435,897.3021409728647,-8.509074319179066e-07,0.0036654298233701806,0.1264979485144069,0.32406060165332856,0.4620554756249368,0.4620554756249368,0.4620554756249368,4682.0,0.0098,152500.0,1172.699510815204,298887.44452489185,0.003923548922168055
"Port Lavaca, TX",23.319469325180854,571.7367800541194,-7.821842208499203e-07,0.003658561887745942,0.11126295398816648,0.33107765537599576,0.4615438117749245,0.4615438117749245,0.4615438117749245,5602.0,0.018,,,190966.6213449813,
"Laredo, TX",23.64536795666805,616.2537676495372,-5.3696156065955e-07,0.0036508128722035483,0.11229091949725972,0.3561163657888271,0.4609665071315562,0.4609665071315562,0.4609665071315562,5602.0,0.018,113000.0,1229.1005291005292,205982.6859358376,0.005967008943088483
"Eureka, CA",55.34379777777405,1326.389720789052,-2.130320276997473e-06,0.003646127853543664,0.21227566751480237,0.19342484514724234,0.4606174714363997,0.4606174714363997,0.4606174714363997,2598.0,0.0076,,1521.7129629629628,444646.23537747125,0.0034223003410141163
"Somerset, PA",19.500403644733883,451.96362918538335,1.783514189275907e-06,0.003617013439092592,0.099216668986766,0.5930509144864324,0.45844843634289684,0.45844843634289684,0.45844843634289684,2902.0,0.0158,,625.0,152613.32692181264,0.004095317313410001
"Greenwood, MS",15.094618341560675,269.0440090245257,-3.773121057046944e-06,0.003611604687934955,0.0853197240641548,0.02568499204516975,0.4580454822978257,0.4580454822978257,0.4580454822978257,4700.0,0.0081,,,91877.8932553674,
"Altus, OK",10.816116270855327,306.58911129036176,1.9037006870570842e-06,0.0036030717412045762,0.07182426218019823,0.6053226797104908,0.4574097744789278,0.4574097744789278,0.4574097744789278,8426.0,0.009,,,104152.39150395052,
"Yankton, SD",28.271694832335243,745.7717090549324,-1.6326123644021883e-07,0.003581729917236492,0.12688350750622093,0.3942734194316066,0.45581980037095016,0.45581980037095016,0.45581980037095016,5353.0,0.0131,,,253445.72177689927,
"Hattiesburg, MS",20.480144583577026,586.7372708632844,4.0039968696429924e-07,0.0035804461116234194,0.10230701609372198,0.4518265942532092,0.455724156358165,0.455724156358165,0.455724156358165,4700.0,0.0081,68800.0,1152.3944517640168,199434.71385091476,0.00577830423556792
"Montgomery, AL",20.982958040226386,559.8537668771521,1.769251439183932e-06,0.0035683557506419384,0.10389301505476331,0.5915946018073093,0.4548234198069965,0.4548234198069965,0.4548234198069965,5144.0,0.0041,184700.0,1285.819861111111,190645.4369232708,0.006744561432270817
"Weatherford, OK",13.123260485058568,462.35169318418,9.867158477824482e-07,0.0035661527587981484,0.0791015700531468,0.5116930052516541,0.4546592960658884,0.4546592960658884,0.4546592960658884,8426.0,0.009,,,157603.9900192841,
"Enterprise, AL",20.31390618552541,558.101696035204,1.9259971323536837e-06,0.0035494986326170706,0.10178265875382109,0.607599281051426,0.45341855724907004,0.45341855724907004,0.45341855724907004,5144.0,0.0041,,1322.9777167277168,190900.372042289,0.006930199782086572
"Odessa, TX",24.0318827408241,648.7344926818668,-8.010035077678026e-07,0.003526168082277938,0.11351008345954425,0.3291560928460606,0.45168042226025357,0.45168042226025357,0.45168042226025357,5602.0,0.018,81700.0,1470.059208173691,223667.44879675144,0.006572521911802851
"Elko, NV",35.59619616725237,968.8765408458951,9.769780057122586e-07,0.0034937915746338978,0.14998681023947574,0.5106987129319636,0.44926835996708936,0.44926835996708936,0.44926835996708936,2707.0,0.006,,1342.25,335516.5727040789,0.004000547541309819
"Bay City, TX",20.68331981140152,581.3727480658254,-1.23977345939163e-06,0.0034928638395706813,0.10294788140068153,0.28435503837567744,0.44919924334745165,0.44919924334745165,0.44919924334745165,5602.0,0.018,,976.2888888888888,201753.2543836169,0.004839024242119819
"Houghton, MI",16.288225340122914,443.46706877319406,7.177065178205536e-07,0.0034898689085401426,0.08908465802639662,0.4842255326044008,0.4489761198318208,0.4489761198318208,0.4489761198318208,3564.0,0.0154,,,154272.37778884298,
"Kirksville, MO",18.78742573036468,487.21608589667824,8.951271919372288e-07,0.0034873615610330638,0.09696775894571366,0.5023412519143865,0.44878932147653866,0.44878932147653866,0.44878932147653866,4956.0,0.0097,,755.3174603174602,169226.99113292168,0.004463339182838663
"Williamsport, PA",21.02869554316417,621.6915591647235,1.0963022207336436e-06,0.0034634941621159397,0.10403728253842083,0.5228824338933115,0.44701119106183046,0.44701119106183046,0.44701119106183046,2902.0,0.0158,52600.0,962.6388888888888,216887.22542910677,0.0044384305575597095
"Columbus, MS",15.04484494244917,471.99897034678713,-5.676541753977824e-07,0.0034619707294363507,0.08516272635807831,0.3529824649835484,0.44689769474026875,0.44689769474026875,0.44689769474026875,4700.0,0.0081,,1465.388888888889,165677.489501105,0.00884482794434856
"Ketchikan, AK",48.75490558051832,1173.284053331456,-1.1461853788391196e-06,0.0034414068222833657,0.191492659341359,0.29391094501671905,0.44536567573472374,0.44536567573472374,0.44536567573472374,2779.0,0.0119,,,411779.2444872709,
"Little Rock, AR",22.795085270682762,616.5128700156062,1.3381137305761905e-06,0.003438744473362876,0.10960891598535985,0.547572845312618,0.4451673297144252,0.4451673297144252,0.4451673297144252,6099.0,0.0062,397200.0,1226.2517043142043,216367.24513702397,0.00566745536524083
"Lock Haven, PA",18.571563928050246,510.52898486837773,5.934357610924777e-07,0.003428203646728491,0.096286877020873,0.4715367399451819,0.44438203406910376,0.44438203406910376,0.44438203406910376,2902.0,0.0158,,816.1111111111112,179703.6327489937,0.004541428009143467
"Waterloo, IA",18.030354230190554,540.7290391411241,1.6383957278647763e-06,0.003400669497579228,0.09457976674536271,0.5782334456276893,0.4423307293494139,0.4423307293494139,0.4423307293494139,4388.0,0.0157,88500.0,1045.3760683760684,191439.20902311907,0.005460616316325377
"Las Vegas, NM",24.559173209248375,591.373016883526,-1.2489345722389084e-08,0.0033459010039529344,0.11517328901625448,0.4096681374692794,0.43825045547362096,0.43825045547362096,0.43825045547362096,4529.0,0.008,,,213237.6224848632,
"Watertown, NY",19.432472670690334,544.7745870678475,2.2026468061689586e-06,0.003298186302262741,0.09900239776384857,0.6358468788186447,0.434695691814679,0.434695691814679,0.434695691814679,3276.0,0.0172,41500.0,1384.3257575757575,198179.48582581105,0.00698521217676639
"Manhattan, KS",22.264612181792426,644.0137853185024,8.748402458121705e-07,0.003254578372223331,0.10793567165047886,0.5002698325406969,0.4314468842259344,0.4314468842259344,0.4314468842259344,6798.0,0.0141,43200.0,1017.845556056031,236402.0713656268,0.004305569533194992
"Dumas, TX",17.983596668058244,449.5836326318279,-1.1812749638426804e-06,0.003251906854072872,0.09443228174077108,0.29032808706742297,0.4312478550944706,0.4312478550944706,0.4312478550944706,5602.0,0.018,,,165930.11857494048,
"Levelland, TX",15.537656759266811,412.68678431160447,-6.725098993553493e-07,0.0032212729386296426,0.08671717765433057,0.3422760640935853,0.4289656165916345,0.4289656165916345,0.4289656165916345,5602.0,0.018,,,152985.42715959562,
"Indiana, PA",13.050415660338844,397.5029101062537,1.0124030147178053e-06,0.003218026831818226,0.07887179932049258,0.5143158196918904,0.42872378038355785,0.42872378038355785,0.42872378038355785,2902.0,0.0158,,659.5,147666.12439789154,0.0044661563556916695
"Champaign, IL",17.92723737447624,549.3925997512247,1.0993200402969315e-06,0.003212570383052562,0.09425451048209846,0.5231905714449743,0.4283172728483122,0.4283172728483122,0.4283172728483122,4390.0,0.0227,123400.0,1136.0029417610813,203982.06287269015,0.005569131548934705
"Bloomsburg, PA",23.28395384357056,613.2414092653481,4.3013090537594816e-07,0.0032005580392503443,0.11115092930746251,0.45486233070371507,0.4274223486070564,0.4274223486070564,0.4274223486070564,2902.0,0.0158,44400.0,1161.6666666666667,228453.29529259936,0.005084919721463516
"Charleston, WV",12.89227126423141,368.9426192496848,2.10594926885327e-06,0.003193668000349319,0.07837297248003311,0.6259734779159636,0.4269090380544077,0.4269090380544077,0.4269090380544077,3271.0,0.0058,110600.0,972.8205128205128,137745.03865476404,0.007062472248156482
"Corinth, MS",16.092126036116944,393.3030067202596,-4.701696742136498e-07,0.003164751928634439,0.08846611194672938,0.3629362196365397,0.42475477957116664,0.42475477957116664,0.42475477957116664,4700.0,0.0081,,,148588.44664880857,
"Batesville, AR",15.81615697369397,377.52404132770425,-7.293233129225896e-07,0.0031580918232735665,0.08759563674266654,0.33647507242026187,0.4242585991558457,0.4242585991558457,0.4242585991558457,6099.0,0.0062,,,142430.50467183595,
"Tupelo, MS",16.158902313562585,453.3565288851999,3.8323763228859124e-07,0.0031335111383616887,0.08867674096878607,0.4500742451155698,0.42242732865972094,0.42242732865972094,0.42242732865972094,4700.0,0.0081,,1230.0,172441.34634193048,0.007132860106305698
"Wheeling, WV",12.90323121666139,347.3242617523542,-4.077089686204939e-07,0.003090658496188099,0.07840754290160228,0.36931383383546423,0.41923479030796945,0.41923479030796945,0.41923479030796945,3271.0,0.0058,62500.0,868.2777777777778,133470.87061826096,0.006505372848440711
"Enid, OK",9.341801894752914,332.6673232983576,-1.0286156166437974e-07,0.003085200520019498,0.06717390718705941,0.4004405899719122,0.41882816898061653,0.41882816898061653,0.41882816898061653,8426.0,0.009,24000.0,964.2857142857144,128027.99744353296,0.007531834704444353
"Camden, AR",10.14231821910057,250.22358065196795,-6.482312882652788e-07,0.0030613723973256044,0.06969893519082938,0.3447550564992549,0.4170529646596709,0.4170529646596709,0.4170529646596709,6099.0,0.0062,,,97346.18172113811,
"Greenville, OH",19.900151019056402,498.49795018227877,4.248252776082815e-06,0.003053751123564943,0.10047757183646168,0.8447155676244413,0.4164851768282567,0.4164851768282567,0.4164851768282567,3265.0,0.0156,,675.0,194642.3107178164,0.0034678996437654524
"Sault Ste. Marie, MI",20.34952911289221,412.1580138506704,2.3049384161424203e-06,0.003052346136669671,0.10189502234522033,0.646291468228936,0.4163805047632602,0.4163805047632602,0.4163805047632602,3564.0,0.0154,,,161713.5705027587,
"Ruston, LA",18.165590885014403,532.6251255530884,-9.451314064756864e-07,0.0030442076503639035,0.09500633686040023,0.3144397664047968,0.4157741843979695,0.4157741843979695,0.4157741843979695,5277.0,0.0055,,1173.9583333333333,206771.19026432707,0.005677572063267602
"Beaumont, TX",19.282991348726533,416.32863245289843,-1.4420596979633803e-06,0.0030179597240253446,0.09853089641838039,0.26370039518663874,0.4138187037732195,0.4138187037732195,0.4138187037732195,5602.0,0.018,164400.0,1164.3509803921568,162979.7853248611,0.007144143539465968
"Ukiah, CA",64.51179754915003,1295.2208128697994,-3.835706400335367e-06,0.00301749323091591,0.24119382378119164,0.019294651586951306,0.413783949856841,0.413783949856841,0.413783949856841,2598.0,0.0076,,1798.3333333333333,510117.9065322406,0.0035253287726328313
"Farmington, NM",20.49623187190338,603.1199746134388,2.0139660193755128e-06,0.003017386574540322,0.10235775941062045,0.6165814341924478,0.4137760039157683,0.4137760039157683,0.4137760039157683,4529.0,0.008,46600.0,1237.5,236105.7780932661,0.005241294855186326
"Casper, WY",24.48657737280633,728.7590915795947,2.2328551279366908e-06,0.003005445723072366,0.11494430365468469,0.638931330395072,0.4128864058809588,0.4128864058809588,0.4128864058809588,3703.0,0.0061,40200.0,1269.8333333333333,286328.4202001842,0.0044348840134190645
"Davenport, IA",16.06033425422348,439.8188306237137,7.660340236335566e-07,0.002987168082011526,0.088365832743009,0.4891600619912316,0.41152471458010736,0.41152471458010736,0.41152471458010736,4388.0,0.0157,182600.0,980.7890882261572,173491.16282652438,0.005653250991273016
"Huntington, WV",13.290957119872523,353.4982128429595,7.563152289174414e-07,0.002984888114427443,0.07963052703523993,0.4881677145211012,0.41135485611669104,0.41135485611669104,0.41135485611669104,3271.0,0.0058,137000.0,944.482804232804,139670.47560215738,0.006762222296164468
"Baton Rouge, LA",20.13900866947687,588.6036790408756,5.30322162877397e-07,0.002901999051405358,0.1012309883976016,0.4650924614776357,0.40517958898691203,0.40517958898691203,0.40517958898691203,5277.0,0.0055,422800.0,1331.5312956969915,238149.0484477557,0.005591167818539902
"Quincy, IL",14.973115983142453,398.0068388368498,3.090889535663455e-07,0.002887365328036748,0.08493647534304956,0.44250321847154317,0.4040893709580223,0.4040893709580223,0.4040893709580223,4390.0,0.0227,,,162002.14933375528,
"Starkville, MS",21.084147565019215,575.2329267532757,1.2973269325134169e-06,0.002875812498899616,0.10421219203594265,0.543408267599581,0.4032286807363524,0.4032286807363524,0.4032286807363524,4700.0,0.0081,,1321.8783068783068,234761.1530163677,0.00563073698477765
"Taylorville, IL",8.057143605983079,267.81516653073896,1.4034486433199802e-06,0.0028601375758608902,0.06312177476232413,0.5542439333709948,0.4020608929308964,0.4020608929308964,0.4020608929308964,4390.0,0.0227,,,110035.945253325,
"Fairbanks, AK",26.587513116140023,717.1428294807962,-8.330114571434228e-07,0.002835071102178118,0.12157117861611894,0.32588788845294886,0.4001934309841804,0.4001934309841804,0.4001934309841804,2779.0,0.0119,38100.0,1760.1851851851852,295892.3515372014,0.005948734991089772
"Marshall, MN",16.950804446547753,487.66227690825815,5.273271941096699e-07,0.002832719961719999,0.09117459766603978,0.4647866571298141,0.4000182701142276,0.4000182701142276,0.4000182701142276,4308.0,0.0112,,,201604.14541373076,
"Anchorage, AK",32.3185741940688,943.0218320224457,6.398935748177306e-07,0.0028302397009756374,0.13964837363756819,0.4762803625099842,0.3998334897332037,0.3998334897332037,0.3998334897332037,2779.0,0.0119,182300.0,1579.0031274281273,389513.3112940332,0.004053784765872045
"Grand Forks, ND",17.394861607189828,585.0927264800627,-5.166344081383448e-07,0.0027774751105239144,0.092575264625342,0.35819189047769884,0.3959025074159593,0.3959025074159593,0.3959025074159593,4682.0,0.0098,54600.0,1046.3357142857142,245569.45581567465,0.0042608544731682655
"Fort Madison, IA",9.222909396017124,268.18282659351604,-3.0149624410424834e-07,0.002775735846049917,0.06679889061386124,0.38015879265474933,0.3957729315425607,0.3957729315425607,0.3957729315425607,4388.0,0.0157,,,112880.80295535827,
"Juneau, AK",39.11375285069856,1213.1387534694204,9.632114456756908e-08,0.002772705898421122,0.1610820607177065,0.4207783438186167,0.39554719927686893,0.39554719927686893,0.39554719927686893,2779.0,0.0119,,,510068.56895230367,
"Plainview, TX",13.220008573809043,270.59173606032454,-5.644071632880278e-07,0.0027561824806400168,0.07940673763808674,0.35331400447447464,0.3943161982862065,0.3943161982862065,0.3943161982862065,5602.0,0.018,,,114856.77897913284,
"Morgantown, WV",17.546670489720178,538.2672023618044,7.652412227029543e-07,0.002755912697746561,0.09305410767694688,0.48907911224172246,0.39429609935670495,0.39429609935670495,0.39429609935670495,3271.0,0.0058,71900.0,1357.3992673992673,227608.3450384196,0.005963749998578226
"Danville, IL",6.466025310966964,199.40520326662954,1.3662500447497798e-06,0.002744344534750047,0.05810299109729345,0.5504457324354067,0.3934342667566034,0.3934342667566034,0.3934342667566034,4390.0,0.0227,26900.0,669.3055555555555,84945.47204056123,0.007879237580032094
"Big Stone Gap, VA",11.94691480573583,271.1108666271218,2.878485320995697e-06,0.002743122214930396,0.07539108259391324,0.7048540612929227,0.3933432034591168,0.3933432034591168,0.3933432034591168,3430.0,0.0082,,,116017.35953066657,
"Decatur, IL",8.284328552836945,250.3434272579776,2.3724504972392682e-06,0.0027419565429506357,0.06383837270716737,0.6531848582877473,0.3932563604475267,0.3932563604475267,0.3932563604475267,4390.0,0.0227,47400.0,905.376984126984,106594.09589724774,0.008493687914945399
"Bloomington, IL",17.579096896928274,545.3682434451421,2.5373308381728753e-06,0.0027405471196223015,0.09315638864708052,0.6700201340579414,0.39315135786655786,0.39315135786655786,0.39315135786655786,4390.0,0.0227,99500.0,1194.6305010893243,231919.89143139485,0.005151048035233807
"Kingsville, TX",14.6295767560774,324.2583427330181,-5.034765078701093e-07,0.0027139581498537057,0.08385286699884792,0.3595353913360677,0.3911704693748765,0.3911704693748765,0.3911704693748765,5602.0,0.018,,,139356.10553843525,
"Uvalde, TX",15.028434447551092,414.19301956605693,-5.606092757276346e-07,0.0026913065145539694,0.0851109635670982,0.35370179166645505,0.3894829138180604,0.3894829138180604,0.3894829138180604,5602.0,0.018,,,179253.04727060464,
"Sunbury, PA",13.414316907464674,306.6047015879811,-8.152129813747791e-07,0.0026827177612330716,0.08001963455089631,0.32770522001690344,0.38884304838666817,0.38884304838666817,0.38884304838666817,2902.0,0.0158,,900.0,133461.86239639806,0.006743499482473052
"Midland, TX",28.362681113060965,689.556749720689,3.9213794033428283e-07,0.002676399880615488,0.1271705009126059,0.4509830201674678,0.3883723638465711,0.3883723638465711,0.3883723638465711,5602.0,0.018,122100.0,1577.7443920747144,299552.4347793769,0.005267005735529199
"Carbondale, IL",10.579173561408856,299.65956908342037,3.4230973915958917e-07,0.002665567176764823,0.07107688582016082,0.44589526074655256,0.3875653232361853,0.3875653232361853,0.3875653232361853,4390.0,0.0227,58300.0,751.6078431372549,131218.04409708874,0.005727930547273951
"Gallup, NM",19.580484573525304,451.84244714425967,1.0957097203352396e-06,0.0026619475293374224,0.09946926419515356,0.522821936034412,0.387295658108304,0.387295658108304,0.387295658108304,4529.0,0.008,,,197368.89081760813,
"Roswell, NM",19.53451494031201,323.1264895013642,-4.3579247712314223e-07,0.0026519293583212597,0.09932426451475206,0.36644633848969066,0.3865493005079034,0.3865493005079034,0.3865493005079034,4529.0,0.008,,,141964.3508434899,
"El Dorado, AR",11.9466926974359,265.59783221080295,-8.528442936746094e-07,0.0026309126377815884,0.07539038200897806,0.3238628364035832,0.38498354673059504,0.38498354673059504,0.38498354673059504,6099.0,0.0062,,,117346.34686607508,
